trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,last_stop_on_trip
t1936-sl2-p2102-r234,,,960,1933,,,,31891,
t1936-sl2-p2102-r234,,,943,1978,,,,32732,
t1936-sl2-p2102-r234,,,944,2003,,,,33207,
t1936-sl2-p2102-r234,,,945,2031,,,,33749,
t1936-sl2-p2102-r234,,,946,2065,,,,34384,
t1936-sl2-p2102-r234,,,947,2097,,,,34995,
t1936-sl2-p2102-r234,,,948,2130,,,,35613,
t1936-sl2-p2102-r234,,,949,2164,,,,36263,
t1936-sl2-p2102-r234,,,950,2195,,,,36853,
t1936-sl2-p2102-r234,12:22:00,12:22:00,164,2220,,,,37318,
t1936-sl2-p2102-r234,,,273,2250,,,,37938,
t1936-sl2-p2102-r234,,,581,2274,,,,38419,
t1936-sl2-p2102-r234,,,2362,2331,,,,39565,
t1936-sl2-p2102-r234,,,2364,2357,,,,40091,
t1936-sl2-p2102-r234,,,2366,2393,,,,40832,
t1936-sl2-p2102-r234,,,2368,2424,,,,41445,
t1936-sl2-p2102-r234,,,2369,2459,,,,42155,
t1936-sl2-p2102-r234,,,2400,2483,,,,42643,
t1936-sl2-p2102-r234,,,2401,2516,,,,43298,
t1936-sl2-p2102-r234,,,2402,2546,,,,43904,
t1936-sl2-p2102-r234,,,2416,2591,,,,44810,
t1936-sl2-p2102-r234,,,2407,2637,,,,45750,
t1936-sl2-p2102-r234,,,2408,2667,,,,46359,
t1936-sl2-p2102-r234,12:30:00,12:30:00,2409,2700,,,,47009,
t1936-sl2-p2102-r234,,,2414,2736,,,,47837,
t1936-sl2-p2102-r234,,,2822,2775,,,,48715,
t1936-sl2-p2102-r234,,,2819,2809,,,,49472,
t1936-sl2-p2102-r234,,,2820,2836,,,,50075,
t1936-sl2-p2102-r234,,,2821,2866,,,,50763,
t1936-sl2-p2102-r234,,,878,2893,,,,51367,
t1936-sl2-p2102-r234,,,875,2920,,,,51960,
t1936-sl2-p2102-r234,,,2599,3011,,,,54003,
t1936-sl2-p2102-r234,12:36:00,12:36:00,1,3060,,,,55102,
t1936-sl2-p2102-r234,,,2081,3072,,,,55560,
t1936-sl2-p2102-r234,,,2084,3096,,,,56403,
t1936-sl2-p2102-r234,,,873,3164,,,,58871,
t1936-sl2-p2102-r234,,,874,3220,,,,60897,
t1936-sl2-p2102-r234,,,2691,3238,,,,61553,
t1936-sl2-p2102-r234,,,877,3254,,,,62112,
t1936-sl2-p2102-r234,,,879,3270,,,,62701,
t1936-sl2-p2102-r234,,,876,3289,,,,63383,
t1936-sl2-p2102-r234,,,880,3308,,,,64056,
t1936-sl2-p2102-r234,12:41:00,12:41:00,2,3360,,,,65933,1
t1936-sl3-p2102-r234,11:37:00,11:45:00,9,0,,,,0,
t1936-sl3-p2102-r234,,,701,151,,,,2113,
t1936-sl3-p2102-r234,,,705,204,,,,2858,
t1936-sl3-p2102-r234,,,709,261,,,,3653,
t1936-sl3-p2102-r234,11:50:00,11:50:00,713,300,,,,4197,
t1936-sl3-p2102-r234,,,687,313,,,,4961,
t1936-sl3-p2102-r234,,,691,328,,,,5790,
t1936-sl3-p2102-r234,,,695,341,,,,6518,
t1936-sl3-p2102-r234,,,699,350,,,,7019,
t1936-sl3-p2102-r234,,,726,372,,,,8209,
t1936-sl3-p2102-r234,,,738,380,,,,8683,
t1936-sl3-p2102-r234,,,719,398,,,,9667,
t1936-sl3-p2102-r234,,,729,410,,,,10345,
t1936-sl3-p2102-r234,11:52:00,11:52:00,723,420,,,,10865,
t1936-sl3-p2102-r234,,,1503,445,,,,11864,
t1936-sl3-p2102-r234,,,1501,463,,,,12580,
t1936-sl3-p2102-r234,,,1498,486,,,,13503,
t1936-sl3-p2102-r234,,,1496,509,,,,14401,
t1936-sl3-p2102-r234,,,1495,523,,,,14932,
t1936-sl3-p2102-r234,,,1492,550,,,,16005,
t1936-sl3-p2102-r234,,,1488,566,,,,16643,
t1936-sl3-p2102-r234,,,1486,589,,,,17561,
t1936-sl3-p2102-r234,11:55:00,11:55:00,177,600,,,,17959,
t1936-sl3-p2102-r234,,,1482,661,,,,19129,
t1936-sl3-p2102-r234,,,1479,691,,,,19695,
t1936-sl3-p2102-r234,,,1490,754,,,,20903,
t1936-sl3-p2102-r234,,,1476,790,,,,21576,
t1936-sl3-p2102-r234,,,1447,842,,,,22575,
t1936-sl3-p2102-r234,,,1441,985,,,,25287,
t1936-sl3-p2102-r234,,,1455,1021,,,,25975,
t1936-sl3-p2102-r234,,,1417,1063,,,,26774,
t1936-sl3-p2102-r234,,,1693,1137,,,,28176,
t1936-sl3-p2102-r234,12:15:00,12:15:00,4,1800,,,,29359,
t1936-sl3-p2102-r234,,,1695,1847,,,,30268,
t1936-sl3-p2102-r234,,,549,1877,,,,30835,
t1936-sl3-p2102-r234,,,960,1933,,,,31891,
t1936-sl3-p2102-r234,,,943,1978,,,,32732,
t1936-sl3-p2102-r234,,,944,2003,,,,33207,
t1936-sl3-p2102-r234,,,945,2031,,,,33749,
t1936-sl3-p2102-r234,,,946,2065,,,,34384,
t1936-sl3-p2102-r234,,,947,2097,,,,34995,
t1936-sl3-p2102-r234,,,948,2130,,,,35613,
t1936-sl3-p2102-r234,,,949,2164,,,,36263,
t1936-sl3-p2102-r234,,,950,2195,,,,36853,
t1936-sl3-p2102-r234,12:22:00,12:22:00,164,2220,,,,37318,
t1936-sl3-p2102-r234,,,273,2250,,,,37938,
t1936-sl3-p2102-r234,,,581,2274,,,,38419,
t1936-sl3-p2102-r234,,,2362,2331,,,,39565,
t1936-sl3-p2102-r234,,,2364,2357,,,,40091,
t1936-sl3-p2102-r234,,,2366,2393,,,,40832,
t1936-sl3-p2102-r234,,,2368,2424,,,,41445,
t1936-sl3-p2102-r234,,,2369,2459,,,,42155,
t1936-sl3-p2102-r234,,,2400,2483,,,,42643,
t1936-sl3-p2102-r234,,,2401,2516,,,,43298,
t1936-sl3-p2102-r234,,,2402,2546,,,,43904,
t1936-sl3-p2102-r234,,,2416,2591,,,,44810,
t1936-sl3-p2102-r234,,,2407,2637,,,,45750,
t1936-sl3-p2102-r234,,,2408,2667,,,,46359,
t1936-sl3-p2102-r234,12:30:00,12:30:00,2409,2700,,,,47009,
t1936-sl3-p2102-r234,,,2414,2736,,,,47837,
t1936-sl3-p2102-r234,,,2822,2775,,,,48715,
t1936-sl3-p2102-r234,,,2819,2809,,,,49472,
t1936-sl3-p2102-r234,,,2820,2836,,,,50075,
t1936-sl3-p2102-r234,,,2821,2866,,,,50763,
t1936-sl3-p2102-r234,,,878,2893,,,,51367,
t1936-sl3-p2102-r234,,,875,2920,,,,51960,
t1936-sl3-p2102-r234,,,2599,3011,,,,54003,
t1936-sl3-p2102-r234,12:36:00,12:36:00,1,3060,,,,55102,
t1936-sl3-p2102-r234,,,2081,3072,,,,55560,
t1936-sl3-p2102-r234,,,2084,3096,,,,56403,
t1936-sl3-p2102-r234,,,873,3164,,,,58871,
t1936-sl3-p2102-r234,,,874,3220,,,,60897,
t1936-sl3-p2102-r234,,,2691,3238,,,,61553,
t1936-sl3-p2102-r234,,,877,3254,,,,62112,
t1936-sl3-p2102-r234,,,879,3270,,,,62701,
t1936-sl3-p2102-r234,,,876,3289,,,,63383,
t1936-sl3-p2102-r234,,,880,3308,,,,64056,
t1936-sl3-p2102-r234,12:41:00,12:41:00,2,3360,,,,65933,1
