route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
210,Saturday,1_rHqlPGuOdYxC,To Lehigh Valley Mall,,0,21215,76,
210,Saturday,1_ym9DM7eSJR-w,To Lehigh Valley Mall,,0,21304,76,
210,Saturday,1_1mIIYd71mq4f,To South Mall,,1,21302,80,
210,Saturday,1_66qVltb_Vqve,To South Mall,,1,21206,80,
210,Saturday,1_ET9BiSN7VIOG,To South Mall,,1,21215,80,
210,Saturday,1_IjceMaX7N7Gn,To South Mall,,1,21304,80,
210,Saturday,1_OC4epJgrFOl8,To South Mall,,1,21302,80,
210,Saturday,1_WsV-tZ6AkNDS,To South Mall,,1,21302,80,
210,Saturday,1_crYkv6dlFFiL,To South Mall,,1,21302,80,
210,Saturday,1_jd7nRUijAOOt,To South Mall,,1,21302,80,
210,Saturday,1_kIZs6VCMSKgc,To South Mall,,1,21304,80,
210,Saturday,1_p2HbKnI1g5M2,To South Mall,,1,21215,80,
210,Saturday,1_s6Wh8TB0k_Zh,To South Mall,,1,21201,80,
210,Saturday,1_sf-fO5yRCeXh,To South Mall,,1,21206,80,
211,Saturday,1_-YEgZAn0EbK,To Lehigh Valley Mall,,0,21303,83,
211,Saturday,1_98qSUxJTZQt,To Lehigh Valley Mall,,0,21301,83,
211,Saturday,1_DMN1_Ag6SeS,To Lehigh Valley Mall,,0,21308,83,
211,Saturday,1_FQ8cpBOFbJu,To Lehigh Valley Mall,,0,21301,83,
211,Saturday,1_InHFbSJD1S8,To Lehigh Valley Mall,,0,21202,83,
211,Saturday,1_KEMQ3FTV7Ba,To Lehigh Valley Mall,,0,21301,83,
211,Saturday,1_Ku8SGMndNAr,To Allentown Transit Center,,0,21303,82,
211,Saturday,1_Qu3-Xr8KPVm,To Lehigh Valley Mall,,0,21308,83,
211,Saturday,1_TyZX7scP_vH,To Lehigh Valley Mall,,0,21303,83,
211,Saturday,1_U_mT6rVwrQ4,To Lehigh Valley Mall,,0,21303,83,
211,Saturday,1_YFejwLu86P0,To Lehigh Valley Mall,,0,21202,83,
211,Saturday,1_iDy1azWV1Nb,To Lehigh Valley Mall,,0,21308,83,
211,Saturday,1_jqZZ19HSl5P,To Lehigh Valley Mall,,0,21202,83,
211,Saturday,1_oz67Ns1Lbxk,To Lehigh Valley Mall,,0,21202,83,
211,Saturday,1_rSandyBG2-A,To Lehigh Valley Mall,,0,21308,83,
211,Saturday,1_0ZrCy2I-Tuv,To LVHN Cedar Crest,,1,21301,85,
211,Saturday,1_1vlQ3fgWuE_,To LVHN Cedar Crest,,1,21303,85,
211,Saturday,1_2Q3u0UQ_m8J,To LVHN Cedar Crest,,1,21308,85,
211,Saturday,1_3zO-kvKclO9,To LVHN Cedar Crest,,1,21202,85,
211,Saturday,1_6gJypWvjgeJ,To LVHN Cedar Crest,,1,21202,85,
211,Saturday,1_78v3Ho4rNGm,To LVHN Cedar Crest,,1,21202,85,
211,Saturday,1_FTviPRvJgYt,To LVHN Cedar Crest,,1,21301,85,
211,Saturday,1_KwOj8gJ3cto,To LVHN Cedar Crest,,1,21303,85,
211,Saturday,1_NTh_ViULb3m,To LVHN Cedar Crest,,1,21303,85,
211,Saturday,1_Pwg-x9snXq4,To LVHN Cedar Crest,,1,21301,85,
211,Saturday,1_T8RzqW2VY5P,To LVHN Cedar Crest,,1,21303,85,
211,Saturday,1_Zj94ClBxR2l,To LVHN Cedar Crest,,1,21308,85,
211,Saturday,1_a4_gfcEQKso,To Allentown Transit Center,,1,21308,87,
211,Saturday,1_dG6HFczyqVc,To LVHN Cedar Crest,,1,21308,85,
211,Saturday,1_u0k068-lyVN,To LVHN Cedar Crest,,1,21301,86,
213,Saturday,1_7olootJ3bXg,To Allentown Transit Center (Exp),,0,21210,90,
213,Saturday,1_BTCXHPbmZb6,To Allentown Transit Center (no St Luke's),,0,21210,89,
213,Saturday,1_DGlyhA5BCm8,To Allentown Transit Center (no St Luke's),,0,21312,89,
213,Saturday,1_Gclv48_N_Ms,To Allentown Transit Center (no St Luke's),,0,21312,89,
213,Saturday,1_T4Vi6I5S2Uh,To Allentown Transit Center (no St Luke's),,0,21210,89,
213,Saturday,1_WW0X0b1-9C2,To Allentown Transit Center (no St Luke's),,0,21210,89,
213,Saturday,1_f8GsncH3vFU,To Allentown Transit Center (no St Luke's),,0,21212,89,
213,Saturday,1_kENZlPVLcx5,To Allentown Transit Center (no St Luke's),,0,21312,89,
213,Saturday,1_tW6wmkrfUFS,To Allentown Transit Center (no St Luke's),,0,21312,89,
213,Saturday,1_wd8Vqcb-WZs,To Allentown Transit Center (no St Luke's),,0,21210,89,
213,Saturday,1_0CMdRc4bXRb,To Amazon,,1,21212,93,
213,Saturday,1_4WEcw9LKDDA,To Amazon - no St Luke's,,1,21210,95,
213,Saturday,1_9qM4Y-R_157,To Amazon - no St Luke's,,1,21210,95,
213,Saturday,1_Ax7wLLfsr8J,To Amazon - no St Luke's,,1,21210,95,
213,Saturday,1_DkSJBmVLiEc,To Amazon - Limited Stops,,1,21210,96,
213,Saturday,1_LSoCcKtsiW-,To Amazon - no St Luke's,,1,21312,95,
213,Saturday,1_gKG2Df9mFL0,To Amazon - no St Luke's,,1,21210,95,
213,Saturday,1_sC6NAZT0lja,To Amazon - no St Luke's,,1,21312,95,
213,Saturday,1_wzizkiG1OKg,To Amazon - no St Luke's,,1,21312,95,
213,Saturday,1_zgTqPnOh44W,To Amazon - no St Luke's,,1,21312,95,
214,Saturday,1_02lw4x5ok,To Forks Plaza via SS Easton,,0,11206,99,
214,Saturday,1_8bOJ2TRxwBA,To Forks Plaza via SS Easton,,0,11206,99,
214,Saturday,1_9Aakpy84U46,To Forks Plaza via SS Easton,,0,11303,99,
214,Saturday,1_Ac0XuGZO4pK,To Forks Plaza via SS Easton,,0,21207,99,
214,Saturday,1_B1r0iNHupUr,To Forks Plaza via SS Easton,,0,11303,99,
214,Saturday,1_DQZ3v_5b6jT,To Forks Plaza via SS Easton,,0,11204,99,
214,Saturday,1_Eu8oPY1RIBj,To Forks Industrial,,0,11303,98,
214,Saturday,1_HWI1qSgTz_x,To Forks Plaza via SS Easton,,0,21207,99,
214,Saturday,1_JeTy202EH9H,To Forks Plaza via SS Easton,,0,11303,99,
214,Saturday,1_Kv0S9LG5i2J,To Forks Plaza via SS Easton,,0,11204,99,
214,Saturday,1_KxdRUgGiEDO,To Forks Industrial,,0,11202,98,
214,Saturday,1_aHp9F7qRlHH,To Forks Plaza via SS Easton,,0,11501,99,
214,Saturday,1_bAUGAXf_Q7I,To Forks Plaza via SS Easton,,0,11501,99,
214,Saturday,1_bW8m-5xp3Ub,To Forks Plaza via SS Easton,,0,11501,99,
214,Saturday,1_cffiMjc71Ui,To Forks Industrial,,0,11204,98,
214,Saturday,1_fIfbz_kr-T9,To Forks Industrial,,0,11207,98,
214,Saturday,1_gvhr4qrnu,To Forks Industrial,,0,11206,98,
214,Saturday,1_mQhJ0fD5eTP,To Forks Plaza via SS Easton,,0,11204,99,
214,Saturday,1_tv8oVnxs8TV,To Forks Plaza via SS Easton,,0,11206,99,
214,Saturday,1_ukoovjy91,To Forks Plaza via SS Easton,,0,11301,99,
214,Saturday,1_vsk6VNOL6eB,To Forks Industrial,,0,11304,98,
214,Saturday,1_xs_jIuzBDPO,To Forks Plaza via SS Easton,,0,11202,99,
214,Saturday,1_1K4o3KtUfH3,To EITC - Easton Intermodal,,1,11206,102,
214,Saturday,1_4q7prugo7,To EITC - Easton Intermodal,,1,11301,102,
214,Saturday,1_7UUc7ZOx8we,To EITC - Easton Intermodal,,1,11501,101,
214,Saturday,1_9dEBMqJ1kDi,To EITC - Easton Intermodal,,1,11204,102,
214,Saturday,1_DAZCijcNGHJ,To EITC - Easton Intermodal,,1,11303,102,
214,Saturday,1_EN1xiEC4oOi,To EITC - Easton Intermodal,,1,11202,102,
214,Saturday,1_Eos5AUCesxh,To EITC - Easton Intermodal,,1,11303,102,
214,Saturday,1_I6nIqQOuZFU,To EITC - Easton Intermodal,,1,11303,102,
214,Saturday,1_NUoajNaJ7-R,To EITC - Easton Intermodal,,1,11202,101,
214,Saturday,1_TvEayirVY4m,To EITC - Easton Intermodal,,1,11501,102,
214,Saturday,1_ct17sBUeKy4,To EITC - Easton Intermodal,,1,11206,102,
214,Saturday,1_e269gx8f9,To EITC - Easton Intermodal,,1,11206,102,
214,Saturday,1_emTKrQwlw2M,To EITC - Easton Intermodal,,1,21207,102,
214,Saturday,1_hpkGEFZfJi9,To EITC - Easton Intermodal,,1,11204,101,
214,Saturday,1_iEMdF4itp0X,To EITC - Easton Intermodal,,1,11501,102,
214,Saturday,1_iL2JZBwnoJx,To EITC - Easton Intermodal,,1,11303,101,
214,Saturday,1_kvlqZQ3AFn7,To EITC - Easton Intermodal,,1,11207,101,
214,Saturday,1_mbohD4UF0Sb,To EITC - Easton Intermodal,,1,11501,102,
214,Saturday,1_sAmdmQVtiPo,To EITC - Easton Intermodal,,1,21207,102,
214,Saturday,1_t63aist3f,To EITC - Easton Intermodal,,1,11206,101,
214,Saturday,1_tqppvODXtp2,To EITC - Easton Intermodal,,1,11303,102,
214,Saturday,1_vfzJUEN9beF,To EITC - Easton Intermodal,,1,11303,102,
215,Saturday,1_14P4p4qqlnN4,To Marcon & Irving,,0,21501,105,
215,Saturday,1_2FsXysTp_C1T,To Marcon & Irving,,0,21101,105,
215,Saturday,1_55vUjtVCcDIK,To Marcon & Irving,,0,21101,105,
215,Saturday,1_HVYDkB_uIyns,To Marcon & Irving,,0,21301,105,
215,Saturday,1_HjWmqZZjp1bi,To Marcon & Irving,,0,21301,105,
215,Saturday,1_JN_nxR1Wzy6z,To Marcon & Irving,,0,21101,106,
215,Saturday,1_Lesyjysvm8Vp,To Marcon & Irving,,0,21501,105,
215,Saturday,1_OYJbROiKZpsA,To FedEx Willowbrook,,0,21212,104,
215,Saturday,1_SmJ17g6S5UsI,To Marcon & Irving,,0,21212,105,
215,Saturday,1_TqXjTt2KaRjp,To Marcon & Irving,,0,21301,105,
215,Saturday,1_V-bR7DmId6T3,To Marcon & Irving,,0,21501,105,
215,Saturday,1_X_STHpHE4w_b,To Marcon & Irving,,0,21212,105,
215,Saturday,1_Z7do6pPvlaYE,To FedEx Willowbrook,,0,21101,107,
215,Saturday,1_Zp7MVEfj0OZu,To Marcon & Irving,,0,21212,105,
215,Saturday,1_dxeU0Gm5GYa9,To Marcon & Irving,,0,21101,105,
215,Saturday,1_8qluu0kgkOoW,To Hellertown,,1,21212,109,
215,Saturday,1_9dROUtd2Nxsm,To Hellertown,,1,21301,110,
215,Saturday,1_TPTgkmCz71aw,To Hellertown,,1,21212,113,
215,Saturday,1_UfNTA62rTSU1,To Hellertown,,1,21501,110,
215,Saturday,1_XgTdikzl_6xY,To Hellertown,,1,21301,110,
215,Saturday,1_aeiyCz_ANUjI,To Hellertown,,1,21301,110,
215,Saturday,1_dRZ-4CGhNCX1,To Bethlehem Transit Center,,1,21101,112,
215,Saturday,1_fdOJ-COTZ6OT,To Hellertown,,1,21101,110,
215,Saturday,1_h3RbppjRXe5A,To Hellertown,,1,21501,110,
215,Saturday,1_iqUGxPyiEGLk,To Hellertown,,1,21501,110,
215,Saturday,1_jQ3LbZNM1wH6,To Hellertown,,1,21212,110,
215,Saturday,1_lsoUKnrarAov,To Hellertown,,1,21101,110,
215,Saturday,1_mzSFbYj4t9Wa,To Hellertown,,1,21212,110,
215,Saturday,1_pucSp5KexO1D,To Hellertown,,1,21501,110,
215,Saturday,1_tMEgB23vNHGX,To Hellertown,,1,21301,110,
215,Saturday,1_v5QTvJiDAaLE,To Hellertown,,1,21101,110,
216,Saturday,1_8SLQQ7KUr6s,To Northampton Crossings via Greenwood,,0,11301,115,
216,Saturday,1_DvS4Xi8TeFr,To Nazareth via Greenwood,,0,11302,116,
216,Saturday,1_LhSCCijiBy1,To Northampton Crossings via Greenwood,,0,11301,115,
216,Saturday,1_T2N1YwOLmce,To Northampton Crossings via Greenwood,,0,11301,115,
216,Saturday,1_aZkyh__56wz,To Northampton Crossings via Greenwood,,0,11301,115,
216,Saturday,1_ef9tP5StG6Z,To Northampton Crossings via Greenwood,,0,11301,115,
216,Saturday,1_is4Nx1YzC7j,To Northampton Crossings via Greenwood,,0,11301,115,
216,Saturday,1_kJmpeIAmMxc,To Nazareth via Greenwood,,0,11301,116,
216,Saturday,1_4bOJAXPZKvc,To EITC - Easton Intermodal,,1,11301,118,
216,Saturday,1_I0ecgZeQqFJ,To EITC - Easton Intermodal,,1,11301,119,
216,Saturday,1_LIvIbrbrtEr,To EITC - Easton Intermodal,,1,11301,118,
216,Saturday,1_TqHGSwnlDVc,To EITC - Easton Intermodal,,1,11301,118,
216,Saturday,1_hWc1uSo4Ihn,To EITC - Easton Intermodal,,1,11301,118,
216,Saturday,1_iCon2vetCM0,To EITC - Easton Intermodal,,1,11301,118,
216,Saturday,1_o95cbfwOUkj,To EITC - Easton Intermodal,,1,11301,119,
216,Saturday,1_ol4YqoBiDr_,To EITC - Easton Intermodal,,1,11302,118,
217,Saturday,1_A_fQTLFR-em,To Roseto,,0,11304,121,
217,Saturday,1_FSZWCeSBXqg,To Roseto,,0,11204,122,
217,Saturday,1_Wjz_qA9DwFy,To Roseto,,0,11202,121,
217,Saturday,1_Zyl5FxAY0D9,To Roseto,,0,11304,121,
217,Saturday,1_dchhbHpvJ1s,To Roseto,,0,11302,122,
217,Saturday,1_jjY5zCyViMn,To Roseto,,0,11304,121,
217,Saturday,1_lwFSdkdRjsA,To Roseto,,0,11304,121,
217,Saturday,1_oa-W7px_RxP,To Roseto,,0,11202,121,
217,Saturday,1_rRg8Z8CqCBb,To Roseto,,0,11202,121,
217,Saturday,1_tGXzI-uNNgO,To Roseto,,0,11302,122,
217,Saturday,1_vWSUUJ9LIIz,To Roseto,,0,11202,121,
217,Saturday,1_C-oOrFi_hZ3,To Wind Gap,,1,11304,124,
217,Saturday,1_Cqj04JUnTy_,To Wind Gap,,1,11202,124,
217,Saturday,1_G63Fd_t2cTZ,To Wind Gap,,1,11202,124,
217,Saturday,1_HYSIi9OncxV,To Wind Gap,,1,11304,124,
217,Saturday,1_HzF_NxSyZag,To Northampton Crossings - Walmart,,1,11204,125,
217,Saturday,1_P_Wxcen84qH,To Wind Gap,,1,11202,124,
217,Saturday,1_izE8ad7K3HS,To Wind Gap,,1,11304,124,
217,Saturday,1_j8BRddLAXpI,To Northampton Crossings - Walmart,,1,11302,125,
217,Saturday,1_qgELPsT_99R,To Wind Gap,,1,11202,124,
217,Saturday,1_rKTETC70YxH,To Northampton Crossings - Walmart,,1,11302,125,
217,Saturday,1_riqYbWwd_zs,To Wind Gap,,1,11304,124,
218,Saturday,1_6fJi9-8Mst,To Allentown Transit Center,,0,21402,127,
218,Saturday,1_7mn2qTUA-3,To Allentown Transit Center,,0,21402,127,
218,Saturday,1_8A7bXLa-9_,To Allentown Transit Center,,0,21312,127,
218,Saturday,1_FmkrpnKD_K,To Allentown Transit Center,,0,21312,127,
218,Saturday,1_GjkR3hEOjW,To Allentown Transit Center,,0,21312,127,
218,Saturday,1_HSOYebBlgw,To Allentown Transit Center,,0,21402,127,
218,Saturday,1_f98VxQm2qH,To Allentown Transit Center,,0,21402,127,
218,Saturday,1_uj78_Fn81N,To Allentown Transit Center,,0,21402,127,
218,Saturday,1_wVCZa8RyT,To Allentown Transit Center,,0,21217,127,
218,Saturday,1_FIW30Cp7ZI,To Fogelsville - Weis,,1,21402,131,
218,Saturday,1_IEjmngKhud,To Fogelsville - Weis,,1,21312,131,
218,Saturday,1_LALe_BZ2vUQ,To Fogelsville - Weis,,1,21402,131,
218,Saturday,1_LYfzhnL8Kh,To Fogelsville - Weis,,1,21312,131,
218,Saturday,1_OCTGsK2QGt,To Fogelsville - Weis,,1,21312,131,
218,Saturday,1_UuoJlTKF-E,To Fogelsville - Weis,,1,21402,131,
218,Saturday,1_fI2FxgEET-r,To Fogelsville - Weis,,1,21402,131,
218,Saturday,1_kw5aF9dGag,To Fogelsville - Weis,,1,21402,131,
218,Saturday,1_z-O3Plck7M,To Fogelsville - Weis,,1,21217,131,
220,Saturday,1_A-3FumLkeORC,To EITC - Easton Intermodal,,0,21204,133,
220,Saturday,1_FCc6iDvu0Y-Z,To EITC - Easton Intermodal,,0,21202,133,
220,Saturday,1_H2dA39lTplE-,To EITC - Easton Intermodal,,0,11202,133,
220,Saturday,1_Kya9uhm9w4o4,To EITC - Easton Intermodal,,0,21212,133,
220,Saturday,1_KznEKur4YKLU,To EITC - Easton Intermodal,,0,21303,133,
220,Saturday,1__0Fq5jk-wk0S,To EITC - Easton Intermodal,,0,21202,133,
220,Saturday,1_eJ4U2UTWaEH2,To EITC - Easton Intermodal,,0,21208,133,
220,Saturday,1_eToDR8JbTpW0,To EITC - Easton Intermodal,,0,21207,133,
220,Saturday,1_krROMY-f4y7V,To EITC - Easton Intermodal,,0,21208,133,
220,Saturday,1_mYYVjUvjDF1L,To EITC - Easton Intermodal,,0,21204,133,
220,Saturday,1_phhtdwTVzDcT,To EITC - Easton Intermodal,,0,21204,133,
220,Saturday,1_sOOnQTUjnN1j,To EITC - Easton Intermodal,,0,21207,133,
220,Saturday,1_wrRfqpRptd_5,To EITC - Easton Intermodal,,0,21303,133,
220,Saturday,1_yMyzLzukdJUu,To EITC - Easton Intermodal,,0,21208,133,
220,Saturday,1_-m8BnRLuLR54,To ATC - Allentown,,1,21204,135,
220,Saturday,1_3LDBfNehAgKo,To ATC - Allentown,,1,21303,135,
220,Saturday,1_AoBYz4SDSGEl,To ATC - Allentown,,1,21204,135,
220,Saturday,1_LHNVd497TRk5,To ATC - Allentown,,1,21212,135,
220,Saturday,1_WfxCbDJildsM,To ATC - Allentown,,1,21202,135,
220,Saturday,1_XO4Z_NTPYGr0,To ATC - Allentown,,1,21207,135,
220,Saturday,1_bPlK4uId2kfU,To ATC - Allentown,,1,21303,135,
220,Saturday,1_e4WB3Z6YSaIo,To ATC - Allentown,,1,21208,135,
220,Saturday,1_eTEzdFMDPX3h,To ATC - Allentown,,1,21207,135,
220,Saturday,1_ehwleY0bVDGx,To ATC - Allentown,,1,21208,135,
220,Saturday,1_hKmB1sx_iqS7,To ATC - Allentown,,1,21202,135,
220,Saturday,1_qjB1E37RekNV,To ATC - Allentown,,1,11207,135,
220,Saturday,1_xYOs1VAPDWX6,To ATC - Allentown,,1,21204,135,
220,Saturday,1_yu7Yh-W49_2C,To ATC - Allentown,,1,21208,135,
319,Saturday,1_JqpCLlZDEcKh,To FedEx Willowbrook,,0,21205,143,
319,Saturday,1_5cLIn7J6RZEU,To Allentown Transit Center,,1,21205,146,
319,Saturday,1_j1QPWiNkpQMw,To Allentown Transit Center,,1,21217,146,
322,Saturday,1_7QHaaeB3ue0M,To Allentown Transit Center,,0,21205,150,
322,Saturday,1_FGAaKAe8S_AL,To Allentown Transit Center,,0,21205,150,
322,Saturday,1_HKxm0lgyqLin,To Allentown Transit Center,,0,21101,150,
322,Saturday,1_KySl0Gl4BLS0,To Allentown Transit Center,,0,21312,150,
322,Saturday,1_QBLMZpp1gim3,To Allentown Transit Center,,0,21101,150,
322,Saturday,1_UNvOaMkd1QhD,To Allentown Transit Center,,0,21312,150,
322,Saturday,1_YTaS2Q-8naIh,To Allentown Transit Center,,0,21101,150,
322,Saturday,1_dyIH_0S1a_dW,To Allentown Transit Center,,0,21205,150,
322,Saturday,1_h50HwzkAyUGe,To Allentown Transit Center,,0,21205,150,
322,Saturday,1_lN1cdEQGyVdI,To Allentown Transit Center,,0,21101,150,
322,Saturday,1_5gxl248xHru2,To Trexler Mall,,1,21101,152,
322,Saturday,1_6DGoBQTVDjHl,To Trexler Mall,,1,21205,152,
322,Saturday,1_NUNcgI5Wantz,To Trexler Mall,,1,21101,152,
322,Saturday,1_V5AhxplWTJmW,To Trexler Mall,,1,21312,152,
322,Saturday,1__V4QGkZEw2MR,To Trexler Mall,,1,21101,152,
322,Saturday,1_dJmTg7d06TlP,To Trexler Mall,,1,21312,152,
322,Saturday,1_eHfVhPa8p7JJ,To Trexler Mall,,1,21205,152,
322,Saturday,1_vUohBMkCaG2N,To Trexler Mall,,1,21205,152,
322,Saturday,1_xo0Utqq-y2DX,To Trexler Mall,,1,21101,152,
322,Saturday,1_yYYchKsYeXum,To Trexler Mall,,1,21205,152,
602,Saturday,1_0uZKpzUZagYk,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_0zpPiV4oBidE,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_59z2I3DiyT1c,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_63EEOp-xqwGe,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_9Pza0qU0jm9S,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_GGOhRplOFLmN,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_KR2BI9A27sP9,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_Q8WgABBpOfMV,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_QkbbsjpbwluR,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_R26DUXrw0Gfv,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_TsloK73CLerL,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_W3_o3E8YzKZw,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_WBm4q4Qe59Ab,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_XfNNUYThMr9B,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1__pWYS3R42YCB,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_cpLp0wEr6JJ5,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_f1X7E98WUIH4,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_gKtRDOFxLhwi,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_hX2nOmf8CS_d,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_ldFnk-lClAPU,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_p8IeIMgJDITS,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_qeJ0PWBBPtHx,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_sKgGd2N74sBG,Macarthur Shopping Loop,,0,21311,174,
602,Saturday,1_uG7T4y5Goa3u,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_ufC9VAU-BiYv,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_uuw8PXYnos9B,Macarthur Shopping Loop,,0,21206,174,
602,Saturday,1_uwRB162L6w16,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_wZstVYPuns9g,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_xV7TUh2pVIGE,Macarthur Shopping Loop,,0,21403,174,
602,Saturday,1_yZjv4vjAE3l9,Macarthur Shopping Loop,,0,21311,174,
603,Saturday,1_9_V9gpNvmBxH,To Lehigh Valley Mall,,0,21308,176,
603,Saturday,1_F2WGZpsqh9yG,To Lehigh Valley Mall,,0,21401,176,
603,Saturday,1_eDTUsSOmXnSq,To Lehigh Valley Mall,,0,21401,176,
603,Saturday,1_mXjcohozB6ix,To Lehigh Valley Mall,,0,21401,176,
603,Saturday,1_owlGC1iF5Uds,To Lehigh Valley Mall,,0,21401,176,
603,Saturday,1_rDZ4oYFz853t,To Lehigh Valley Mall,,0,21401,176,
603,Saturday,1_wfUlHPTMIcgG,To Lehigh Valley Mall,,0,21308,176,
603,Saturday,1_zuvZ5X7Ae0bw,To Lehigh Valley Mall,,0,21401,176,
603,Saturday,1_0UVtUyJThKhh,To Parkway Shopping Center,,1,21308,180,
603,Saturday,1_3nz2FB8LXcWC,To Parkway Shopping Center,,1,21401,180,
603,Saturday,1_5Ik0qHLELwCo,To Parkway Shopping Center,,1,21308,180,
603,Saturday,1_J_9JafntqfVq,To Parkway Shopping Center,,1,21401,180,
603,Saturday,1_ZjGLqTgRlXDS,To Parkway Shopping Center,,1,21401,180,
603,Saturday,1_h41SbBEPYopD,To Parkway Shopping Center,,1,21401,180,
603,Saturday,1_nnaYvINqribR,To Parkway Shopping Center,,1,21401,180,
603,Saturday,1_wLYODnt6o1FU,To Parkway Shopping Center,,1,21401,180,
605,Saturday,1_6_VS84FK4j7m,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11203,182,
605,Saturday,1_9EheCm6VxiFB,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
605,Saturday,1_Gf0EqJWdZ1jo,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
605,Saturday,1_H5hsWSXiX1EP,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11203,182,
605,Saturday,1_KUqoU-nVws2D,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
605,Saturday,1_O88Kt9rY5F5h,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11203,182,
605,Saturday,1_OPTI-Mi5SaM0,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
605,Saturday,1_TONH2f-ClHDR,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11203,182,
605,Saturday,1_X7MJylfvXqYN,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
605,Saturday,1_cnm1lqgKuo90,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
605,Saturday,1_hI04E0fL3QiG,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11203,182,
605,Saturday,1_iRGRzb8Tqwtg,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11203,182,
605,Saturday,1_irp8_CywwXJi,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
605,Saturday,1_j7Hb-tHUpY1D,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11203,182,
605,Saturday,1_mHYrpsA7cSGl,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11203,182,
605,Saturday,1_wOt9ICxIJkQU,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
605,Saturday,1_yMtJNTq-PYbs,Freemansburg ; BTC - Bethlehem; Southside - Commerce Center Blvd,,0,11205,182,
101,Sunday,2_1214-eLBIql,To EITC - Easton Intermodal,,0,11301,2,
101,Sunday,2_4P5nwJf1AeR,To EITC - Easton Intermodal,,0,11301,2,
101,Sunday,2_6lqu98cPISq,To EITC - Easton Intermodal,,0,11302,2,
101,Sunday,2_8DBRjM5BdEw,To EITC - Easton Intermodal,,0,11302,2,
101,Sunday,2_HK5g6bIcAgI,To EITC - Easton Intermodal,,0,11301,2,
101,Sunday,2_RDt6OQl4UYT,To EITC - Easton Intermodal,,0,11501,2,
101,Sunday,2_Uat0v_hpN-r,To EITC - Easton Intermodal,,0,11301,2,
101,Sunday,2_Yly2cwC1-Qm,To EITC - Easton Intermodal,,0,11301,2,
101,Sunday,2_fAm_AdoB0Fe,To EITC - Easton Intermodal,,0,11501,2,
101,Sunday,2_m9cRutYPFLT,To EITC - Easton Intermodal,,0,11301,2,
101,Sunday,2_tKFYY3vzyzD,To EITC - Easton Intermodal,,0,11302,2,
101,Sunday,2_vaZhHHm2_wi,To EITC - Easton Intermodal,,0,11301,2,
101,Sunday,2_woyGsGM24v2,To EITC - Easton Intermodal,,0,11302,2,
101,Sunday,2_zPGTB5TnqrU,To EITC - Easton Intermodal,,0,11501,2,
